TRACT,TRACTFIPS,HWAV_EVNTS,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR
507002,6085507002,22.9869092,5435.211595,41.1668173,Relatively Low
507003,6085507003,22.83090238,4997.755322,39.84445607,Relatively Low
507004,6085507004,24.99157317,7821.319786,47.19354992,Relatively Low
507100,6085507100,25,5956.864255,42.6306902,Relatively Low
507203,6085507203,25,7150.794154,45.65951577,Relatively Low
507205,6085507205,25,9331.144572,50.24496979,Relatively Moderate
507206,6085507206,25,4567.376142,38.53279741,Relatively Low
507301,6085507301,25,16194.24436,61.15088237,Relatively Moderate
507302,6085507302,22.89686694,4618.44622,38.69452504,Relatively Low
507401,6085507401,25,12472.08259,55.75797936,Relatively Moderate
507402,6085507402,25,9172.86487,49.98335157,Relatively Moderate
507500,6085507500,25,11623.34476,54.33572754,Relatively Moderate
507600,6085507600,24.27178908,9674.338432,50.92874471,Relatively Moderate
507701,6085507701,24.97320929,8878.802217,49.39589973,Relatively Moderate
507702,6085507702,24.9596812,10296.11485,52.0441897,Relatively Moderate
507704,6085507704,23.34808009,9830.42437,51.18322789,Relatively Moderate
507705,6085507705,24.46097004,9869.890442,51.25576749,Relatively Moderate
507805,6085507805,21.93536645,10271.98591,52.00732531,Relatively Moderate
507806,6085507806,25,13963.83459,58.04238215,Relatively Moderate
507807,6085507807,25,6371.806528,43.75683775,Relatively Low
507808,6085507808,25,11996.87082,54.97669219,Relatively Moderate
507903,6085507903,25,8752.181547,49.1390382,Relatively Low
507904,6085507904,25,5909.507488,42.51890786,Relatively Low
507905,6085507905,25,14334.77616,58.57394282,Relatively Moderate
507906,6085507906,25,8271.127069,48.16748323,Relatively Low
508003,6085508003,25,5906.790707,42.50939447,Relatively Low
508004,6085508004,25,13731.20174,57.7046568,Relatively Moderate
508005,6085508005,25,10492.72105,52.41164439,Relatively Moderate
508006,6085508006,25,7183.728385,45.73205537,Relatively Low
508101,6085508101,25,14511.31276,58.85339866,Relatively Moderate
508102,6085508102,25,8266.5329,48.16034819,Relatively Low
508203,6085508203,25,12674.10783,56.07073206,Relatively Moderate
508204,6085508204,25,10216.28132,51.91575893,Relatively Moderate
508205,6085508205,25,9633.701094,50.85144841,Relatively Moderate
508206,6085508206,25,8212.161343,48.04261999,Relatively Low
508301,6085508301,19.62126791,8097.436785,47.79646102,Relatively Low
508303,6085508303,25,5024.260869,39.9158065,Relatively Low
508305,6085508305,25,13503.82618,57.34552633,Relatively Moderate
508306,6085508306,25,8004.441389,47.57765305,Relatively Low
508401,6085508401,24.01789769,17674.49891,62.91204871,Relatively Moderate
508403,6085508403,25,6683.180199,44.52385483,Relatively Low
508404,6085508404,25,15223.77159,59.8487371,Relatively Moderate
508503,6085508503,25,16953.57976,62.07487038,Relatively Moderate
508505,6085508505,25,12155.68277,55.21095943,Relatively Moderate
508507,6085508507,25,5927.291259,42.56052894,Relatively Low
508508,6085508508,25,15327.14788,59.99500547,Relatively Moderate
508509,6085508509,25,10337.98332,52.13099938,Relatively Moderate
508510,6085508510,25,10116.43379,51.7266803,Relatively Moderate
508601,6085508601,25,7518.343625,46.52047757,Relatively Low
508602,6085508602,25,13194.09786,56.88293773,Relatively Moderate
508705,6085508705,25,9292.432714,50.18670028,Relatively Moderate
508706,6085508706,25,9433.164821,50.43880512,Relatively Moderate
508707,6085508707,25,11402.95204,53.9837321,Relatively Moderate
508708,6085508708,25,9521.906621,50.64096466,Relatively Moderate
508800,6085508800,25,9003.704305,49.6420587,Relatively Moderate
508900,6085508900,25,12834.50319,56.32640441,Relatively Moderate
509001,6085509001,25,8315.336615,48.26142796,Relatively Low
509002,6085509002,25,11171.7595,53.5758455,Relatively Moderate
509102,6085509102,22.62346847,10451.91706,52.34386149,Relatively Moderate
509106,6085509106,25,11632.11107,54.3511868,Relatively Moderate
509107,6085509107,25,12372.25863,55.5748466,Relatively Moderate
509108,6085509108,9.02911843,3476.026333,34.53717357,Relatively Low
509109,6085509109,11.99634371,4230.988141,37.33529943,Relatively Low
509110,6085509110,24.79774728,6335.645791,43.6640822,Relatively Low
509111,6085509111,24.23882517,12619.50015,55.99581411,Relatively Moderate
509201,6085509201,8,3923.492486,36.21034106,Relatively Low
509202,6085509202,8,3842.527584,35.94158778,Relatively Low
509302,6085509302,8,2106.62106,28.462874,Relatively Low
509303,6085509303,8,3244.374241,33.62626647,Relatively Low
509304,6085509304,8,2502.120493,30.32630928,Relatively Low
509401,6085509401,8,2910.142652,32.18260952,Relatively Low
509403,6085509403,8,4626.415858,38.72306521,Relatively Low
509404,6085509404,8,6873.107896,44.96741664,Relatively Low
509500,6085509500,8,4912.219979,39.60662132,Relatively Low
509600,6085509600,8,2576.056419,30.66760215,Relatively Low
509700,6085509700,8.117498001,1716.677182,26.41630595,Relatively Low
509801,6085509801,8,4620.36025,38.70284926,Relatively Low
509802,6085509802,8,2017.126012,28.00860962,Relatively Low
509901,6085509901,8,1429.834311,24.64919374,Relatively Low
509902,6085509902,8.217164734,5070.984591,40.08585835,Relatively Low
510001,6085510001,8,3597.982672,35.01997812,Relatively Low
510002,6085510002,8,2046.03068,28.15368882,Relatively Low
510100,6085510100,8,1737.485448,26.52808828,Relatively Low
510200,6085510200,8,2654.29255,31.01484089,Relatively Low
510300,6085510300,8,2646.074851,30.9827332,Relatively Low
510400,6085510400,8,2214.416383,28.99086715,Relatively Low
510500,6085510500,8,4017.996629,36.58255244,Relatively Low
510600,6085510600,8,5206.871427,40.47709651,Relatively Low
510700,6085510700,8,4001.93232,36.52309375,Relatively Low
510801,6085510801,8,4654.797311,38.81344242,Relatively Low
510802,6085510802,8,1528.438512,25.26399658,Relatively Low
510803,6085510803,8,2123.980086,28.53779194,Relatively Low
510900,6085510900,8,3751.524961,35.60505161,Relatively Low
511000,6085511000,8,4730.58574,39.06316891,Relatively Low
511100,6085511100,8,3508.874582,34.67155021,Relatively Low
511200,6085511200,8,2539.393152,30.502307,Relatively Low
511301,6085511301,8,3056.393477,32.8093041,Relatively Low
511302,6085511302,8,4182.441566,37.14978833,Relatively Low
511400,6085511400,8,2039.426329,28.11325691,Relatively Low
511501,6085511501,8,3816.973631,35.85239975,Relatively Low
511502,6085511502,8,1715.047594,26.40679256,Relatively Low
511608,6085511608,8,2461.477183,30.16101413,Relatively Low
511609,6085511609,8,2836.309327,31.84131665,Relatively Low
511701,6085511701,8,2350.332069,29.65204776,Relatively Low
511702,6085511702,8,1529.597747,25.27350997,Relatively Low
511704,6085511704,8,2300.982183,29.44037483,Relatively Low
511705,6085511705,8,1239.422097,23.47785758,Relatively Low
511707,6085511707,20.29678029,3124.618504,33.10659754,Relatively Low
511800,6085511800,22.01185379,6252.881354,43.43100414,Relatively Low
511905,6085511905,25,5795.524198,42.21329021,Relatively Low
511907,6085511907,25,7642.107988,46.82133853,Relatively Low
511910,6085511910,25,5725.4053,42.01350901,Relatively Low
511911,6085511911,23.72494391,10663.93879,52.70893783,Relatively Moderate
511912,6085511912,25,9822.085299,51.17609285,Relatively Moderate
511913,6085511913,25,6714.077874,44.5928269,Relatively Low
511914,6085511914,25,10703.56827,52.77553156,Relatively Moderate
511915,6085511915,25,11658.16292,54.39042953,Relatively Moderate
511916,6085511916,25,10731.54994,52.81953099,Relatively Moderate
511917,6085511917,24.87774287,7623.884897,46.78090663,Relatively Low
511918,6085511918,23.07979579,4918.008321,39.61851306,Relatively Low
512001,6085512001,26.12627871,13882.5808,57.92822147,Relatively Moderate
512005,6085512005,25,14869.81217,59.39447272,Relatively Moderate
512019,6085512019,25,12469.81536,55.75203349,Relatively Moderate
512021,6085512021,25,15401.97097,60.09727441,Relatively Moderate
512022,6085512022,25,21939.0449,67.38809875,Relatively Moderate
512023,6085512023,25,16289.19068,61.27217809,Relatively Moderate
512024,6085512024,25,12927.02351,56.47624031,Relatively Moderate
512025,6085512025,25,8210.61655,48.03667412,Relatively Low
512026,6085512026,25,9356.92156,50.29848261,Relatively Moderate
512027,6085512027,25,14601.56665,59.00204538,Relatively Moderate
512029,6085512029,25,17233.55747,62.39713647,Relatively Moderate
512030,6085512030,25,5498.15462,41.34638253,Relatively Low
512031,6085512031,25,8049.7754,47.68467869,Relatively Low
512032,6085512032,25,7475.926836,46.42177615,Relatively Low
512034,6085512034,25,6187.897217,43.24787138,Relatively Low
512035,6085512035,25,9510.733284,50.60647862,Relatively Moderate
512036,6085512036,25,10966.6514,53.22979594,Relatively Moderate
512037,6085512037,25,5990.905127,42.73176997,Relatively Low
512038,6085512038,25,9726.231359,51.00960852,Relatively Moderate
512039,6085512039,25,15034.8897,59.62398326,Relatively Moderate
512042,6085512042,25,9647.704465,50.88117776,Relatively Moderate
512043,6085512043,25,21207.07793,66.69481045,Relatively Moderate
512045,6085512045,25,10824.77701,52.98482614,Relatively Moderate
512047,6085512047,25,12258.12669,55.36911954,Relatively Moderate
512052,6085512052,25,10880.38357,53.08233839,Relatively Moderate
512053,6085512053,25,12587.96499,55.94111212,Relatively Moderate
512054,6085512054,25,11335.18872,53.84816629,Relatively Moderate
512055,6085512055,25,7072.981152,45.46924797,Relatively Low
512056,6085512056,25,11140.76396,53.52352186,Relatively Moderate
512057,6085512057,25,11829.07941,54.7043714,Relatively Moderate
512058,6085512058,25,16263.93765,61.2400704,Relatively Moderate
512059,6085512059,25,16055.59431,60.97012796,Relatively Moderate
512100,6085512100,24.07498737,13343.0593,57.11839414,Relatively Moderate
512200,6085512200,22.44635958,8345.202745,48.33634591,Relatively Low
512305,6085512305,23.30321485,9472.821997,50.52323646,Relatively Moderate
512307,6085512307,25,19033.77528,64.46392047,Relatively Moderate
512308,6085512308,26.24251273,22708.80788,68.08495457,Relatively Moderate
512309,6085512309,25.58148844,11718.82339,54.49507682,Relatively Moderate
512310,6085512310,25,16549.56191,61.58374162,Relatively Moderate
512311,6085512311,25,13326.29237,57.0886648,Relatively Moderate
512312,6085512312,25,6844.516122,44.90676878,Relatively Low
512313,6085512313,24.99937094,10384.71187,52.21305237,Relatively Moderate
512314,6085512314,24.77624213,21169.33086,66.65913523,Relatively Moderate
512401,6085512401,24.67942679,19737.58719,65.2689911,Relatively Moderate
512402,6085512402,26.61777749,13866.41417,57.89849213,Relatively Moderate
512505,6085512505,25,24753.78671,69.83304,Relatively Moderate
512509,6085512509,25,17110.93441,62.25919231,Relatively Moderate
512510,6085512510,24.07209192,27050.01436,71.5192884,Relatively Moderate
512511,6085512511,25,10505.82064,52.44018456,Relatively Moderate
512512,6085512512,25,13741.3805,57.71773772,Relatively Moderate
512513,6085512513,25,12564.54874,55.90305855,Relatively Moderate
512514,6085512514,25,9644.53067,50.86928602,Relatively Moderate
512515,6085512515,24.99873842,12790.43748,56.25624316,Relatively Moderate
512516,6085512516,25,7465.392494,46.39442515,Relatively Low
512602,6085512602,26.11049691,55128.75693,84.31717643,Relatively High
512603,6085512603,25,20259.86854,65.79103839,Relatively Moderate
512604,6085512604,25,18777.30379,64.19754555,Relatively Moderate
513000,6085513000,8,11582.25662,54.26913381,Relatively Moderate
513500,6085513500,29.40709704,4617.129563,38.68857918,Relatively Low
100100,6087100100,3,790.574448,20.33724968,Relatively Low
100200,6087100200,3,2866.126725,31.9840175,Relatively Low
100300,6087100300,3,1399.412676,24.46368263,Relatively Low
100400,6087100400,3,3600.905452,35.03186986,Relatively Low
100500,6087100500,3,1804.230896,26.90505637,Relatively Low
100600,6087100600,3,1036.114591,22.08057841,Relatively Low
100700,6087100700,3,979.6835406,21.66555677,Relatively Low
100801,6087100801,3,1426.072866,24.62778861,Relatively Low
100802,6087100802,3,1101.667089,22.53365362,Relatively Low
100900,6087100900,2.108151288,1450.926909,24.77881368,Relatively Low
101001,6087101001,3,1809.384253,26.93240736,Relatively Low
101002,6087101002,1.687606217,2336.112771,29.59496742,Relatively Low
101100,6087101100,1.935406461,2191.373687,28.86124721,Relatively Low
101200,6087101200,2.164271666,1920.237762,27.5198592,Relatively Low
110101,6087110101,3,1400.847248,24.47081768,Relatively Low
110102,6087110102,3,2754.276188,31.44651096,Relatively Low
110201,6087110201,3,1174.586072,23.03191742,Relatively Low
110202,6087110202,3,2969.019414,32.42044428,Relatively Low
110301,6087110301,2.997548058,2627.915983,30.89949103,Relatively Low
110302,6087110302,3,1610.642838,25.81101651,Relatively Low
110401,6087110401,2.996185763,2875.535578,32.02682776,Relatively Low
110402,6087110402,3,2289.199897,29.3916187,Relatively Low
110503,6087110503,3,1935.50244,27.58526376,Relatively Low
110504,6087110504,3,1159.820655,22.92489179,Relatively Low
110505,6087110505,3,2817.037529,31.73904771,Relatively Low
110506,6087110506,3,1316.112516,23.97017552,Relatively Low
110601,6087110601,3,3032.115425,32.68325168,Relatively Low
110602,6087110602,3,1228.519907,23.40175046,Relatively Low
110700,6087110700,3,1478.403393,24.9500547,Relatively Low
120200,6087120200,13.75323764,11583.20131,54.27151215,Relatively Moderate
120301,6087120301,22,12573.54162,55.91732864,Relatively Moderate
120302,6087120302,22,9361.291295,50.307996,Relatively Moderate
120400,6087120400,22,11565.87938,54.24535033,Relatively Moderate
120500,6087120500,22,14245.74981,58.45026875,Relatively Moderate
120600,6087120600,22,12292.82956,55.43452409,Relatively Moderate
120700,6087120700,12.73424272,8870.277238,49.38281882,Relatively Moderate
120800,6087120800,9.649274291,9210.165076,50.03805356,Relatively Moderate
120901,6087120901,22,9143.315513,49.92864957,Relatively Moderate
120902,6087120902,21.10486657,14065.13158,58.1898397,Relatively Moderate
121000,6087121000,21.62672782,6414.409553,43.85672835,Relatively Low
121100,6087121100,7.909932144,2154.817966,28.67811445,Relatively Low
121200,6087121200,5.755969881,7459.812646,46.38372259,Relatively Low
121300,6087121300,3,1542.532745,25.36388717,Relatively Low
121401,6087121401,3,1228.745174,23.40888551,Relatively Low
121402,6087121402,3,1951.141456,27.66850592,Relatively Low
121403,6087121403,3,1491.844201,25.04637778,Relatively Low
121501,6087121501,2.015691812,1196.009319,23.16986158,Relatively Low
121502,6087121502,3,1257.555327,23.61580174,Relatively Low
121601,6087121601,1.60656011,1242.850016,23.50283023,Relatively Low
121602,6087121602,1.649261312,1224.140365,23.36607525,Relatively Low
121701,6087121701,3,1886.340835,27.33553727,Relatively Low
121702,6087121702,3,1267.880899,23.68477382,Relatively Low
121801,6087121801,1.838280815,689.4462689,19.5975836,Relatively Low
121802,6087121802,3,1202.208242,23.21386101,Relatively Low
122001,6087122001,6.794221797,2359.660435,29.68772297,Relatively Low
122002,6087122002,11.92197016,2486.595154,30.25971555,Relatively Low
122004,6087122004,3,830.6002055,20.60957047,Relatively Low
122005,6087122005,3,1318.146271,23.98325643,Relatively Low
122100,6087122100,1.791967623,1173.010763,23.01407982,Relatively Low
122202,6087122202,3,715.0290045,19.79617562,Relatively Low
122203,6087122203,3,1137.456947,22.77386672,Relatively Low
122204,6087122204,3,918.1097809,21.21961661,Relatively Low
122205,6087122205,1.681422543,1152.162406,22.8832707,Relatively Low
122300,6087122300,2.725796856,7883.942467,47.32079151,Relatively Low
122401,6087122401,14.61385485,4060.425405,36.73595586,Relatively Low
122402,6087122402,4.000114371,3073.825219,32.88422204,Relatively Low
122500,6087122500,3,5275.623652,40.66736432,Relatively Low
123100,6087123100,3,2387.365983,29.81972126,Relatively Low
123300,6087123300,7.992950055,6889.563263,45.01379442,Relatively Low
10100,6089010100,59,14394.27073,58.67740094,Relatively Moderate
10200,6089010200,59,17695.98128,62.93821053,Relatively Moderate
10300,6089010300,59,33983.63514,75.89425867,Relatively Moderate
10400,6089010400,59,30542.46171,73.87266327,Relatively Moderate
10500,6089010500,59,44292.21549,80.67473719,Relatively High
10601,6089010601,59,11541.29436,54.19778338,Relatively Moderate
10602,6089010602,59,43683.79413,80.43214575,Relatively High
10603,6089010603,54.31075275,4553.833211,38.48523046,Relatively Low
10702,6089010702,59,29648.22514,73.31969747,Relatively Moderate
10703,6089010703,59,29933.23738,73.52423536,Relatively Moderate
10704,6089010704,59,45739.81776,81.27289159,Relatively High
10803,6089010803,59,43015.32601,80.15982495,Relatively High
10804,6089010804,59,15892.97126,60.73823907,Relatively Moderate
10805,6089010805,59,34159.1323,76.00247348,Relatively Moderate
10806,6089010806,59,25848.33341,70.67735337,Relatively Moderate
10807,6089010807,59,33162.5794,75.45664272,Relatively Moderate
10900,6089010900,59,45315.42966,81.09927223,Relatively High
11001,6089011001,59,9696.16945,50.95728488,Relatively Moderate
11002,6089011002,59,50898.1605,83.06854398,Relatively High
11100,6089011100,59,19490.97566,65.01212957,Relatively Moderate
11209,6089011209,59,64174.74619,86.62893022,Relatively High
11300,6089011300,59,37668.68921,77.75174809,Relatively Moderate
11401,6089011401,59,27808.43734,72.08890263,Relatively Moderate
11402,6089011402,59,20434.74477,65.94563098,Relatively Moderate
11403,6089011403,59,23204.15107,68.519003,Relatively Moderate
11501,6089011501,59,21451.7643,66.94215859,Relatively Moderate
11502,6089011502,59,19482.65461,65.0061837,Relatively Moderate
11600,6089011600,43.62090837,27146.13975,71.59420635,Relatively Moderate
11701,6089011701,59,17124.37158,62.26632736,Relatively Moderate
11702,6089011702,58.94876787,31669.71917,74.59805927,Relatively Moderate
11703,6089011703,47.76055907,24598.94212,69.7200685,Relatively Moderate
11801,6089011801,59,17108.74085,62.25205727,Relatively Moderate
11802,6089011802,58.65656687,16336.64828,61.33282595,Relatively Moderate
11803,6089011803,36.71283063,15778.63554,60.59315987,Relatively Moderate
11900,6089011900,59,28510.0981,72.58716644,Relatively Moderate
12000,6089012000,59,46967.86586,81.71288589,Relatively High
12101,6089012101,59,44287.74609,80.6699805,Relatively High
12102,6089012102,59,18998.17084,64.42229939,Relatively Moderate
12200,6089012200,59,41578.82294,79.55453551,Relatively High
12301,6089012301,59,24415.23414,69.57380012,Relatively Moderate
12302,6089012302,59,37274.90588,77.56385863,Relatively Moderate
12303,6089012303,59,24755.43632,69.83541835,Relatively Moderate
12400,6089012400,38.05561078,20616.64292,66.14184465,Relatively Moderate
12500,6089012500,28.99524738,4512.910699,38.3567997,Relatively Low
12603,6089012603,25.94781456,13992.1588,58.08281406,Relatively Moderate
12604,6089012604,31.76919597,11215.50532,53.65670932,Relatively Moderate
12605,6089012605,45.08253669,9396.756166,50.38648147,Relatively Moderate
12606,6089012606,29.34190124,21468.44522,66.95999619,Relatively Moderate
12701,6089012701,16.86316603,8512.262303,48.64553109,Relatively Low
12702,6089012702,12.10484327,10260.34398,51.98829853,Relatively Moderate
10000,6091010000,10.59514725,1495.261498,25.07610712,Relatively Low
100,6093000100,8.326036682,2610.092962,30.81981639,Relatively Low
200,6093000200,8.168097992,4963.866694,39.73980878,Relatively Low
300,6093000300,20.3718608,10518.54676,52.45802217,Relatively Moderate
600,6093000600,38.7411823,2882.990083,32.06250297,Relatively Low
701,6093000701,36.23631085,6563.575523,44.23250725,Relatively Low
702,6093000702,36,4367.244398,37.84307663,Relatively Low
703,6093000703,36,2586.477191,30.72468249,Relatively Low
800,6093000800,38.98200441,8148.153556,47.90943253,Relatively Low
901,6093000901,33.75758584,4623.208832,38.71593017,Relatively Low
902,6093000902,29.67019627,3880.448404,36.07953194,Relatively Low
1001,6093001001,20.99767306,475.79288,18.15035913,Relatively Low
1002,6093001002,21,361.051094,17.48798935,Very Low
1003,6093001003,16.74854289,1377.727493,24.34833278,Relatively Low
1100,6093001100,21.00202172,1044.030287,22.13290206,Relatively Low
1200,6093001200,11.00103407,474.4674674,18.14084574,Relatively Low
1300,6093001300,38.51734023,2643.616942,30.96965229,Relatively Low
250103,6095250103,37,37731.84564,77.7826666,Relatively Moderate
250104,6095250104,37,17327.90045,62.5136755,Relatively Moderate
250105,6095250105,37,48900.2853,82.40617419,Relatively High
250106,6095250106,37.01390142,17411.18268,62.60999857,Relatively Moderate
250200,6095250200,37,35689.83709,76.73738287,Relatively Moderate
250300,6095250300,37,32029.73482,74.80259716,Relatively Moderate
250400,6095250400,37,19951.9332,65.47947486,Relatively Moderate
250501,6095250501,37,14689.25125,59.13166532,Relatively Moderate
250502,6095250502,37,20776.92553,66.29643724,Relatively Moderate
250601,6095250601,37,37431.75043,77.63996575,Relatively Moderate
250604,6095250604,28.44433934,23445.7558,68.73900014,Relatively Moderate
250605,6095250605,26.65698914,21202.42764,66.68886458,Relatively Moderate
250701,6095250701,30.46174334,33008.49681,75.36507634,Relatively Moderate
250801,6095250801,16.01732548,38477.00008,78.15131047,Relatively High
250900,6095250900,29.93985418,29782.92508,73.41958807,Relatively Moderate
251000,6095251000,37,22676.28778,68.05998192,Relatively Moderate
251100,6095251100,37,28008.96091,72.23636018,Relatively Moderate
251200,6095251200,37,30066.24912,73.59439661,Relatively Moderate
251300,6095251300,37,20651.59542,66.16324977,Relatively Moderate
251400,6095251400,37,44019.89601,80.5700899,Relatively High
251500,6095251500,37,36777.96125,77.32245636,Relatively Moderate
251600,6095251600,28.42009748,22963.07264,68.31803263,Relatively Moderate
251701,6095251701,29.69414783,31827.65298,74.68130143,Relatively Moderate
251702,6095251702,37,17931.35159,63.22361223,Relatively Moderate
251802,6095251802,37,31962.63839,74.75621938,Relatively Moderate
251803,6095251803,24.80690403,38977.11517,78.39509109,Relatively High
251804,6095251804,21.38567088,22885.66053,68.24311468,Relatively Moderate
251901,6095251901,37,52471.38089,83.5251867,Relatively High
251902,6095251902,36.4606111,56369.78043,84.67273938,Relatively High
251903,6095251903,36.45505535,50879.52376,83.05308472,Relatively High
252000,6095252000,14.12580299,27597.70592,71.93668839,Relatively Moderate
252102,6095252102,22.76203608,23467.53538,68.75327023,Relatively Moderate
252103,6095252103,37,39329.85794,78.54135946,Relatively High
252104,6095252104,37,28993.47528,72.905865,Relatively Moderate
252105,6095252105,37,13696.77075,57.6368739,Relatively Moderate
252106,6095252106,37,25488.03427,70.40027589,Relatively Moderate
252107,6095252107,37,19540.32231,65.05731818,Relatively Moderate
252108,6095252108,37,17889.57432,63.17842363,Relatively Moderate
252203,6095252203,36.9998666,22779.52957,68.15035913,Relatively Moderate
252204,6095252204,41.73444317,27655.95741,71.97474195,Relatively Moderate
252205,6095252205,37,43993.68898,80.55581982,Relatively High
252206,6095252206,37.96691984,29500.84201,73.22575275,Relatively Moderate
252305,6095252305,37,36705.85276,77.27726775,Relatively Moderate
252306,6095252306,37,19542.07917,65.0608857,Relatively Moderate
252310,6095252310,36.95986547,19034.59926,64.46629882,Relatively Moderate
252311,6095252311,37,22438.32482,67.82690387,Relatively Moderate
252312,6095252312,37,26689.78947,71.25410265,Relatively Moderate
252313,6095252313,37,48094.62718,82.1065024,Relatively High
252314,6095252314,37,34985.93286,76.40679256,Relatively Moderate
252315,6095252315,37,23399.90211,68.69381154,Relatively Moderate
252316,6095252316,37,22319.14337,67.72939162,Relatively Moderate
252317,6095252317,37,78064.68273,89.27840936,Relatively High
252401,6095252401,37,41623.58561,79.58188651,Relatively High
252402,6095252402,37,54419.46436,84.13166532,Relatively High
252501,6095252501,37,28570.17397,72.62997669,Relatively Moderate
252502,6095252502,37,14497.60984,58.83675023,Relatively Moderate
252604,6095252604,37,32082.127,74.83708319,Relatively Moderate
252605,6095252605,37,60136.24764,85.6597536,Relatively High
252606,6095252606,37,54339.65902,84.11382771,Relatively High
252607,6095252607,37,33404.35625,75.58388432,Relatively Moderate
252608,6095252608,37,36386.8879,77.0846216,Relatively Moderate
252610,6095252610,37,20637.28286,66.14897969,Relatively Moderate
252611,6095252611,37,31583.96727,74.55287067,Relatively Moderate
252702,6095252702,29.75426451,66328.34432,87.08081625,Relatively High
252703,6095252703,37,35020.1606,76.42106265,Relatively Moderate
252704,6095252704,37,44555.66969,80.78414118,Relatively High
252705,6095252705,37,37055.71835,77.46396804,Relatively Moderate
252706,6095252706,37,20287.20773,65.81244351,Relatively Moderate
252707,6095252707,37,43083.20156,80.1847976,Relatively High
252801,6095252801,37,14464.44391,58.79393997,Relatively Moderate
252802,6095252802,37,7190.391497,45.7534605,Relatively Low
252903,6095252903,39.32268185,30549.278,73.87979832,Relatively Moderate
252904,6095252904,38,63278.69461,86.44817581,Relatively High
252908,6095252908,38,26022.05313,70.83075679,Relatively Moderate
252909,6095252909,38,20649.74996,66.16087143,Relatively Moderate
252910,6095252910,38,34309.81929,76.08452647,Relatively Moderate
252911,6095252911,38,37638.93058,77.73866717,Relatively Moderate
252912,6095252912,38,27755.49149,72.04252485,Relatively Moderate
252913,6095252913,37.36224707,24862.29824,69.90914712,Relatively Moderate
252914,6095252914,37.97660511,37830.8482,77.84331447,Relatively Moderate
252915,6095252915,37.21015555,31855.6506,74.69676069,Relatively Moderate
253000,6095253000,37.26668763,54625.3894,84.18161062,Relatively High
253101,6095253101,38,36248.29552,77.03229796,Relatively Moderate
253105,6095253105,38,55026.17916,84.28387956,Relatively High
253106,6095253106,38,23666.185,68.94710555,Relatively Moderate
253107,6095253107,38,50135.70919,82.81524996,Relatively High
253108,6095253108,37.60777096,36008.76232,76.91575893,Relatively Moderate
253201,6095253201,38,26135.27277,70.89972887,Relatively Moderate
253203,6095253203,38,31122.14021,74.27222566,Relatively Moderate
253205,6095253205,38,21633.60183,67.12172383,Relatively Moderate
253206,6095253206,38,17789.88345,63.0392903,Relatively Moderate
253207,6095253207,38,13720.96388,57.67968416,Relatively Moderate
253208,6095253208,38,43616.62733,80.40836227,Relatively High
253300,6095253300,37.91119509,62681.71443,86.30071826,Relatively High
253402,6095253402,38,76595.58583,89.04652048,Relatively High
253403,6095253403,38,35017.7939,76.41987347,Relatively Moderate
253404,6095253404,38,43001.38189,80.15506826,Relatively High
253501,6095253501,36.97059964,60323.6974,85.7096989,Relatively High
253502,6095253502,35.32632728,50795.12054,83.0221662,Relatively High
980000,6095980000,37,29.7430131,15.8944965,Very Low
150100,6097150100,12.61183094,644.8076326,19.28720925,Relatively Low
150203,6097150203,15,2297.957685,29.42491557,Relatively Low
150204,6097150204,15,1268.639492,23.69190886,Relatively Low
150205,6097150205,22.112583,1686.527327,26.24149741,Relatively Low
150206,6097150206,20.69490351,498.8404841,18.3013842,Relatively Low
150303,6097150303,19.22959219,1595.848791,25.7158826,Relatively Low
150304,6097150304,15,2577.902906,30.68068306,Relatively Low
150305,6097150305,15,2982.070863,32.46682205,Relatively Low
150306,6097150306,21.39198396,1751.423985,26.60062788,Relatively Low
150501,6097150501,21.21588366,697.2864603,19.65347477,Relatively Low
150502,6097150502,23.00009966,702.4168888,19.69866337,Relatively Low
150601,6097150601,15,2053.525956,28.19887742,Relatively Low
150602,6097150602,15,1279.879725,23.74780003,Relatively Low
150603,6097150603,15,3487.819915,34.57641631,Relatively Low
150607,6097150607,15,1625.179255,25.91923132,Relatively Low
150609,6097150609,15,2542.753783,30.51776626,Relatively Low
150610,6097150610,15,1311.726823,23.9440137,Relatively Low
150611,6097150611,15,1520.28747,25.20691623,Relatively Low
150612,6097150612,15.31646339,1713.341549,26.39727917,Relatively Low
150701,6097150701,15,2447.681058,30.10155544,Relatively Low
150702,6097150702,15,1561.101041,25.48993959,Relatively Low
150800,6097150800,15,2213.473783,28.98254293,Relatively Low
150901,6097150901,15,2478.960085,30.23831042,Relatively Low
150902,6097150902,15,1107.60431,22.58240974,Relatively Low
151000,6097151000,15,1331.086566,24.04985016,Relatively Low
151100,6097151100,14.88589139,1883.490511,27.31769966,Relatively Low
151203,6097151203,15,2100.21042,28.42719878,Relatively Low
151204,6097151204,15,1786.950965,26.81348999,Relatively Low
151205,6097151205,15,1143.932057,22.82381202,Relatively Low
151206,6097151206,15,2363.325126,29.70556058,Relatively Low
151301,6097151301,15,2597.673568,30.77938448,Relatively Low
151305,6097151305,15,2797.380805,31.64272463,Relatively Low
151306,6097151306,15,1701.47271,26.31046949,Relatively Low
151307,6097151307,15,1792.101505,26.83370594,Relatively Low
151308,6097151308,15,2242.775178,29.14070304,Relatively Low
